province	city	name	address
강원특별자치도	강릉시	초당동 4통	강원특별자치도 강릉시 강문동 104-2
강원특별자치도	강릉시	고단1리	강원특별자치도 강릉시 고단1리 90-2
강원특별자치도	강릉시	고단2리	강원특별자치도 강릉시 고단2리 317-22
강원특별자치도	강릉시	고단3리	강원특별자치도 강릉시 고단3리 241-13
강원특별자치도	강릉시	구정리	강원특별자치도 강릉시 구정리 944
강원특별자치도	강릉시	금진리	강원특별자치도 강릉시 금진리 산105
강원특별자치도	강릉시	낙풍2리	강원특별자치도 강릉시 낙풍2리 400
강원특별자치도	강릉시	낙풍리	강원특별자치도 강릉시 낙풍리 25-3
강원특별자치도	강릉시	남양1리	강원특별자치도 강릉시 남양1리 532-6
강원특별자치도	강릉시	남양2리	강원특별자치도 강릉시 남양2리 892-1
강원특별자치도	강릉시	노동중리	강원특별자치도 강릉시 노동리 1078-7
강원특별자치도	강릉시	노동리	강원특별자치도 강릉시 노동리 557-5
강원특별자치도	강릉시	이름 미등록	강원특별자치도 강릉시 노암동 산74
강원특별자치도	강릉시	강남동 39통	강원특별자치도 강릉시 담산동 455-3
강원특별자치도	강릉시	대기1리	강원특별자치도 강릉시 대기1리 704-3
강원특별자치도	강릉시	대기2리	강원특별자치도 강릉시 대기2리 1117-2(닭목령정상)
강원특별자치도	강릉시	대기2리	강원특별자치도 강릉시 대기2리 871(벌마을)
강원특별자치도	강릉시	대기2리	강원특별자치도 강릉시 대기2리 산206
강원특별자치도	강릉시	대기3리	강원특별자치도 강릉시 대기3리 1674-6
강원특별자치도	강릉시	대기4리	강원특별자치도 강릉시 대기리4리 2214-229
강원특별자치도	강릉시	경포동 9통	강원특별자치도 강릉시 대전동 843-2
강원특별자치도	강릉시	덕실리	강원특별자치도 강릉시 덕실리 477
강원특별자치도	강릉시	덕현리	강원특별자치도 강릉시 덕현리 84-2
강원특별자치도	강릉시	동덕2리	강원특별자치도 강릉시 동덕리1485
강원특별자치도	강릉시	성덕동 32통	강원특별자치도 강릉시 두산동 13
강원특별자치도	강릉시	모전1리	강원특별자치도 강릉시 모전1리 842-6
강원특별자치도	강릉시	모전2리	강원특별자치도 강릉시 모전2리 88
강원특별자치도	강릉시	목계리	강원특별자치도 강릉시 목계리 368-6
강원특별자치도	강릉시	강남동 40통	강원특별자치도 강릉시 박월동 6-18
강원특별자치도	강릉시	사기막리	강원특별자치도 강릉시 사기막리 563-1
강원특별자치도	강릉시	산계1리	강원특별자치도 강릉시 산계1리 1644
강원특별자치도	강릉시	산계2리	강원특별자치도 강릉시 산계2리 736-3
강원특별자치도	강릉시	산성우1리	강원특별자치도 강릉시 산성우1리 378
강원특별자치도	강릉시	주문진읍 신리천로 772	강원특별자치도 강릉시 삼교리 133-3
강원특별자치도	강릉시	상시동1리	강원특별자치도 강릉시 상시동리 186-3
강원특별자치도	강릉시	송암리	강원특별자치도 강릉시 송암리 524-4
강원특별자치도	강릉시	송정동 1통	강원특별자치도 강릉시 송정동 540
강원특별자치도	강릉시	송현리	강원특별자치도 강릉시 송현리 84-3
강원특별자치도	강릉시	강남동 44통	강원특별자치도 강릉시 신석동 97-11
강원특별자치도	강릉시	심곡리	강원특별자치도 강릉시 심곡리 69-5
강원특별자치도	강릉시	어단1리	강원특별자치도 강릉시 어단1리 산301-2
강원특별자치도	강릉시	어흘리	강원특별자치도 강릉시 어흘리 323-1
강원특별자치도	강릉시	여찬리	강원특별자치도 강릉시 여찬리 344-7
강원특별자치도	강릉시	오봉리	강원특별자치도 강릉시 오봉리 281-1
강원특별자치도	강릉시	강남동 45통	강원특별자치도 강릉시 운산동 158-4
강원특별자치도	강릉시	강남동 46통	강원특별자치도 강릉시 운산동 493-3
강원특별자치도	강릉시	임곡리	강원특별자치도 강릉시 임곡로 557-13
강원특별자치도	강릉시	임곡리	강원특별자치도 강릉시 임곡리 124
강원특별자치도	강릉시	임곡리	강원특별자치도 강릉시 임곡리 475-11
강원특별자치도	강릉시	장덕2리	강원특별자치도 강릉시 장덕리 904-11
강원특별자치도	강릉시	강남동 38통	강원특별자치도 강릉시 장현동 103-1
강원특별자치도	강릉시	정동진2리	강원특별자치도 강릉시 정동진리 182
강원특별자치도	강릉시	제비리	강원특별자치도 강릉시 제비리 1235
강원특별자치도	강릉시	주문10리	강원특별자치도 강릉시 주문리 964(매립장)
강원특별자치도	강릉시	주수2리	강원특별자치도 강릉시 주수2리 236-2
강원특별자치도	강릉시	천남리	강원특별자치도 강릉시 천남리 147
강원특별자치도	강릉시	청량동 11통	강원특별자치도 강릉시 청량동 231-1
강원특별자치도	강릉시	판교1리	강원특별자치도 강릉시 판교1리 264-1
강원특별자치도	강릉시	하시동1리	강원특별자치도 강릉시 하시동리 479-2
강원특별자치도	강릉시	하평리	강원특별자치도 강릉시 하평리 789
강원특별자치도	강릉시	학산1리	강원특별자치도 강릉시 학산1리 285-2
강원특별자치도	강릉시	회산동 9통	강원특별자치도 강릉시 회산동 581-11
강원특별자치도	고성군	강원도 고성군 간성읍 간촌리 184	강원특별자치도 고성군 간성읍 간촌리 184
강원특별자치도	고성군	강원도 고성군 간성읍 광산리 1101-12	강원특별자치도 고성군 간성읍 광산리 1101-12
강원특별자치도	고성군	강원도 고성군 간성읍 광산리 164-35	강원특별자치도 고성군 간성읍 광산리 164-35
강원특별자치도	고성군	광산리 집하장	강원특별자치도 고성군 간성읍 광평길 38
강원특별자치도	고성군	강원도 고성군 간성읍 교동리 2694-4	강원특별자치도 고성군 간성읍 교동리 2694-4
강원특별자치도	고성군	강원도 고성군 간성읍 금수리 291-1	강원특별자치도 고성군 간성읍 금수리 291-1
강원특별자치도	고성군	어천리 집하장	강원특별자치도 고성군 간성읍 꽃대마을길 18-9
강원특별자치도	고성군	동호2리 집하장	강원특별자치도 고성군 간성읍 동호길 153
강원특별자치도	고성군	동호리 집하장	강원특별자치도 고성군 간성읍 동호리 446
강원특별자치도	고성군	봉호리 집하장	강원특별자치도 고성군 간성읍 봉호1길 44-6
강원특별자치도	고성군	상리 집하장	강원특별자치도 고성군 간성읍 상리 135-14
강원특별자치도	고성군	어천리 집하장	강원특별자치도 고성군 간성읍 어천길 109
강원특별자치도	고성군	어천리 집하장	강원특별자치도 고성군 간성읍 어천리 660
강원특별자치도	고성군	강원도 고성군 간성읍 장신리 101-4	강원특별자치도 고성군 간성읍 장신리 101-4
강원특별자치도	고성군	강원도 고성군 간성읍 장신리 462	강원특별자치도 고성군 간성읍 장신리 462
강원특별자치도	고성군	강원도 고성군 간성읍 진부리 21	강원특별자치도 고성군 간성읍 진부리 21
강원특별자치도	고성군	강원도 고성군 간성읍 탑동리 56	강원특별자치도 고성군 간성읍 탑동리 56
강원특별자치도	고성군	해상리 집하장	강원특별자치도 고성군 간성읍 해상1길 3
강원특별자치도	고성군	해상리 집하장	강원특별자치도 고성군 간성읍 해상리 633
강원특별자치도	고성군	흘리 집하장	강원특별자치도 고성군 간성읍 흘리 15-2
강원특별자치도	고성군	강원도 고성군 간성읍 흘리 15-2	강원특별자치도 고성군 간성읍 흘리 15-2
강원특별자치도	고성군	강원도 고성군 간성읍 흘리 15-2	강원특별자치도 고성군 간성읍 흘리 15-2
강원특별자치도	고성군	흘2리 집하장	강원특별자치도 고성군 간성읍 흘리 15-2
강원특별자치도	고성군	강원도 고성군 간성읍 흘리 55-2	강원특별자치도 고성군 간성읍 흘리 55-2
강원특별자치도	고성군	강원도 고성군 간성읍 흘리 산28-4	강원특별자치도 고성군 간성읍 흘리 산28-4
강원특별자치도	고성군	송정리 집하장	강원특별자치도 고성군 거진읍 건봉사로 1530
강원특별자치도	고성군	강원도 고성군 거진읍 대대리 398-1	강원특별자치도 고성군 거진읍 대대리 398-1
강원특별자치도	고성군	반암리 집하장	강원특별자치도 고성군 거진읍 반암리 232
강원특별자치도	고성군	강원도 고성군 거진읍 백두대간로 138	강원특별자치도 고성군 거진읍 백두대간로 138
강원특별자치도	고성군	강원도 고성군 거진읍 봉평리 229-1	강원특별자치도 고성군 거진읍 봉평리 229-1
강원특별자치도	고성군	강원도 고성군 거진읍 산북리 137-2	강원특별자치도 고성군 거진읍 산북리 137-2
강원특별자치도	고성군	강원도 고성군 거진읍 석문리 162	강원특별자치도 고성군 거진읍 석문리 162
강원특별자치도	고성군	송강리 집하장	강원특별자치도 고성군 거진읍 송강리 2-31
강원특별자치도	고성군	송죽리 집하장	강원특별자치도 고성군 거진읍 송죽리 11-9
강원특별자치도	고성군	오정리 집하장	강원특별자치도 고성군 거진읍 오정리 108-1
강원특별자치도	고성군	강원도 고성군 거진읍 자산리 30	강원특별자치도 고성군 거진읍 자산리 30
강원특별자치도	고성군	강원도 고성군 거진읍 초계리 315-5	강원특별자치도 고성군 거진읍 초계리 315-5
강원특별자치도	고성군	강원도 고성군 거진읍 화포리 232-1	강원특별자치도 고성군 거진읍 화포리 232-1
강원특별자치도	고성군	강원도 고성군 죽왕면 구성리 168-3	강원특별자치도 고성군 죽왕면 구성리 168-3
강원특별자치도	고성군	강원도 고성군 죽왕면 야촌리 643-2	강원특별자치도 고성군 죽왕면 야촌리 643-2
강원특별자치도	고성군	향목리 집하장	강원특별자치도 고성군 죽왕면 향목리 산6-8
강원특별자치도	고성군	백촌리 집하장	강원특별자치도 고성군 토성면 백촌3길 15
강원특별자치도	고성군	강원도 고성군 토성면 성천리 315-13	강원특별자치도 고성군 토성면 성천리 315-13
강원특별자치도	고성군	강원도 고성군 토성면 신평리 308-1	강원특별자치도 고성군 토성면 신평리 308-1
강원특별자치도	고성군	강원도 고성군 토성면 용암리 440-2	강원특별자치도 고성군 토성면 용암리 440-2
강원특별자치도	고성군	운봉리 집하장	강원특별자치도 고성군 토성면 운봉리 746-1
강원특별자치도	고성군	원암리 집하장	강원특별자치도 고성군 토성면 원암리 산20-1
강원특별자치도	고성군	강원도 고성군 토성면 인흥리 436-7	강원특별자치도 고성군 토성면 인흥리 436-7
강원특별자치도	고성군	강원도 고성군 토성면 장새미길 15-7	강원특별자치도 고성군 토성면 장새미길 15-7
강원특별자치도	고성군	금화정리 집하장	강원특별자치도 고성군 토성읍 금화정리 42-1
강원특별자치도	고성군	강원도 고성군 현내면 마달리 537	강원특별자치도 고성군 현내면 마달리 537
강원특별자치도	고성군	마달리 집하장	강원특별자치도 고성군 현내면 마달리 537
강원특별자치도	고성군	명파리 집하장	강원특별자치도 고성군 현내면 명파리 186-1
강원특별자치도	고성군	강원도 고성군 현내면 배봉리 88	강원특별자치도 고성군 현내면 배봉리 88
강원특별자치도	고성군	강원도 고성군 현내면 중평1길 19-16	강원특별자치도 고성군 현내면 중평1길 19-16
강원특별자치도	고성군	화곡리 집하장	강원특별자치도 고성군 현내면 화곡리 22-1
강원특별자치도	동해시	영농폐비닐 집하장	강원특별자치도 동해시 봉수로 152
강원특별자치도	동해시	영농폐비닐 집하장	강원특별자치도 동해시 신흥동 24-3
강원특별자치도	삼척시	오목리	강원특별자치도 삼척시 가곡면 오목리 산31-1
강원특별자치도	삼척시	오저리(20)	강원특별자치도 삼척시 가곡면 오저리 629-14
강원특별자치도	삼척시	탕곡리(17)	강원특별자치도 삼척시 가곡면 탕곡리 56-10
강원특별자치도	삼척시	성내동 30통	강원특별자치도 삼척시 건지동 22번지
강원특별자치도	삼척시	성내동 29통	강원특별자치도 삼척시 건지동 78-5번지
강원특별자치도	삼척시	증산동	강원특별자치도 삼척시 교동 증산동 122
강원특별자치도	삼척시	궁촌2리	강원특별자치도 삼척시 근덕면 궁촌3길 48
강원특별자치도	삼척시	매원1리	강원특별자치도 삼척시 근덕면 궁촌길 484
강원특별자치도	삼척시	궁촌4리	강원특별자치도 삼척시 근덕면 궁촌리 1023
강원특별자치도	삼척시	궁촌3리	강원특별자치도 삼척시 근덕면 궁촌리 18-11
강원특별자치도	삼척시	동막6리	강원특별자치도 삼척시 근덕면 동막리 1347-1
강원특별자치도	삼척시	동막7리	강원특별자치도 삼척시 근덕면 동막리 1606-5
강원특별자치도	삼척시	동막4리	강원특별자치도 삼척시 근덕면 동막리 558-1
강원특별자치도	삼척시	동막3리	강원특별자치도 삼척시 근덕면 동막리 580-5
강원특별자치도	삼척시	부남1리	강원특별자치도 삼척시 근덕면 부남리 471-1
강원특별자치도	삼척시	부남1리	강원특별자치도 삼척시 근덕면 부남리 471-2
강원특별자치도	삼척시	상맹방1리	강원특별자치도 삼척시 근덕면 삼척로 3937-59
강원특별자치도	삼척시	상맹방2리	강원특별자치도 삼척시 근덕면 상맹방리 311천
강원특별자치도	삼척시	하맹방1리	강원특별자치도 삼척시 근덕면 하맹방리 220-71
강원특별자치도	삼척시	하맹방3리	강원특별자치도 삼척시 근덕면 하맹방리 963
강원특별자치도	삼척시	동산리	강원특별자치도 삼척시 노곡면 동산리 230-2
강원특별자치도	삼척시	내미로리	강원특별자치도 삼척시 노곡면 동안로 660
강원특별자치도	삼척시	둔달리	강원특별자치도 삼척시 노곡면 둔달리 42-4
강원특별자치도	삼척시	상마읍리	강원특별자치도 삼척시 노곡면 문의재로 2272
강원특별자치도	삼척시	중마읍리	강원특별자치도 삼척시 노곡면 중마읍리 72-1
강원특별자치도	삼척시	하군천리	강원특별자치도 삼척시 노곡면 하군천리 174-27
강원특별자치도	삼척시	하반천리	강원특별자치도 삼척시 노곡면 하반천리 35-2
강원특별자치도	삼척시	성내동 24통	강원특별자치도 삼척시 도경동 283-3번지(도경1교)
강원특별자치도	삼척시	구사리	강원특별자치도 삼척시 도계읍 구사리 산 45-4
강원특별자치도	삼척시	도계리	강원특별자치도 삼척시 도계읍 도계리 180-1
강원특별자치도	삼척시	심포리	강원특별자치도 삼척시 도계읍 심포리 255-2
강원특별자치도	삼척시	점리	강원특별자치도 삼척시 도계읍 점리 산 172-2번지
강원특별자치도	삼척시	고천리	강원특별자치도 삼척시 미로면 고천리 670-4
강원특별자치도	삼척시	무사리	강원특별자치도 삼척시 미로면 무사리 196-12
강원특별자치도	삼척시	사둔2리	강원특별자치도 삼척시 미로면 사둔리 235-8
강원특별자치도	삼척시	상거노2리	강원특별자치도 삼척시 미로면 상거노리 398-79
강원특별자치도	삼척시	상사전리	강원특별자치도 삼척시 미로면 상사전리 84-5
강원특별자치도	삼척시	하거노4리	강원특별자치도 삼척시 미로면 하거노리 42-1
강원특별자치도	삼척시	하거노2리	강원특별자치도 삼척시 미로면 하거노리 609-7번지
강원특별자치도	삼척시	하사전리	강원특별자치도 삼척시 미로면 하사전리 9-5
강원특별자치도	삼척시	기곡1리	강원특별자치도 삼척시 원덕읍 기곡리 570-5
강원특별자치도	삼척시	기곡2리	강원특별자치도 삼척시 원덕읍 기곡리 산 114-2
강원특별자치도	삼척시	노경1리	강원특별자치도 삼척시 원덕읍 노경리 188-32
강원특별자치도	삼척시	노경3리	강원특별자치도 삼척시 원덕읍 노경리 484
강원특별자치도	삼척시	노경2리	강원특별자치도 삼척시 원덕읍 노경리 718번지
강원특별자치도	삼척시	산양1리	강원특별자치도 삼척시 원덕읍 산양리 1367-4번지
강원특별자치도	삼척시	산양2리	강원특별자치도 삼척시 원덕읍 산양리 142
강원특별자치도	삼척시	노곡3리	강원특별자치도 삼척시 원덕읍 옥원노곡길 250
강원특별자치도	삼척시	이천2리(20)	강원특별자치도 삼척시 원덕읍 옥원이천로 420-15
강원특별자치도	삼척시	월천1리	강원특별자치도 삼척시 원덕읍 월천리 320-2번지
강원특별자치도	삼척시	조비2리	강원특별자치도 삼척시 조비동 174
강원특별자치도	삼척시	갈전리	강원특별자치도 삼척시 하장면 갈전리 산33-5번지
강원특별자치도	삼척시	광동리	강원특별자치도 삼척시 하장면 광동리 69
강원특별자치도	삼척시	대전리	강원특별자치도 삼척시 하장면 대전리 187-20번지
강원특별자치도	삼척시	둔전리	강원특별자치도 삼척시 하장면 둔전리 48
강원특별자치도	삼척시	번천리(20)	강원특별자치도 삼척시 하장면 번천리 63-15
강원특별자치도	삼척시	숙암리	강원특별자치도 삼척시 하장면 숙암리 90-1
강원특별자치도	삼척시	어리	강원특별자치도 삼척시 하장면 어리 141
강원특별자치도	삼척시	역둔리	강원특별자치도 삼척시 하장면 역둔리 76번지
강원특별자치도	삼척시	용연리	강원특별자치도 삼척시 하장면 용연리 84
강원특별자치도	삼척시	장전리	강원특별자치도 삼척시 하장면 장전리 284
강원특별자치도	삼척시	중봉리	강원특별자치도 삼척시 하장면 중봉리 443-11번지
강원특별자치도	삼척시	추동리	강원특별자치도 삼척시 하장면 추동리 산111-7번지
강원특별자치도	삼척시	토산리	강원특별자치도 삼척시 하장면 토산리 105번지
강원특별자치도	삼척시	판문리	강원특별자치도 삼척시 하장면 판문리 산20-2번지
강원특별자치도	삼척시	한소리	강원특별자치도 삼척시 하장면 한소리 116-1
강원특별자치도	속초시	매립장내 집하장	강원특별자치도 속초시 대포동 2-1
강원특별자치도	속초시	하도문마을 집하장	강원특별자치도 속초시 도문동 1707-2
강원특별자치도	속초시	상도문마을 집하장	강원특별자치도 속초시 상도문2길 33
강원특별자치도	속초시	장천마을 집하장	강원특별자치도 속초시 장사동 159-2
강원특별자치도	양구군	가오작2리 집하장	강원특별자치도 양구군 국토정중앙면 가오작리 산115-3
강원특별자치도	양구군	구암리 집하장	강원특별자치도 양구군 국토정중앙면 구암리 산7-1
강원특별자치도	양구군	도촌리 집하장	강원특별자치도 양구군 국토정중앙면 도촌리 218
강원특별자치도	양구군	송우리 집하장	강원특별자치도 양구군 국토정중앙면 송우리 60-13
강원특별자치도	양구군	용하2리 집하장	강원특별자치도 양구군 국토정중앙면 용하리 383-1
강원특별자치도	양구군	적리 집하장	강원특별자치도 양구군 국토정중앙면 적리 211
강원특별자치도	양구군	대월2리 집하장	강원특별자치도 양구군 국토정중앙면 죽리 산82
강원특별자치도	양구군	심포리 집하장	강원특별자치도 양구군 국토정중앙면 지픈개길 28(심포리 260-3)
강원특별자치도	양구군	창2리 집하장	강원특별자치도 양구군 국토정중앙면 창동길 21번길 4(창리 351)
강원특별자치도	양구군	창1리 집하장	강원특별자치도 양구군 국토정중앙면 창리 737
강원특별자치도	양구군	청1리 집하장	강원특별자치도 양구군 국토정중앙면 청리 1026-27
강원특별자치도	양구군	황강리 집하장	강원특별자치도 양구군 국토정중앙면 청리 1144-208
강원특별자치도	양구군	동면 집하장	강원특별자치도 양구군 동면 원당길 114-34(임당리 30)
강원특별자치도	양구군	원당리 집하장	강원특별자치도 양구군 동면 원당리 702-19
강원특별자치도	양구군	임당1리 집하장	강원특별자치도 양구군 동면 임당리 896
강원특별자치도	양구군	지석2리 집하장	강원특별자치도 양구군 동면 지석리 56-7
강원특별자치도	양구군	팔랑1리 집하장	강원특별자치도 양구군 동면 팔랑리 1269-1
강원특별자치도	양구군	팔랑2리 집하장	강원특별자치도 양구군 동면 팔랑리 1465-1
강원특별자치도	양구군	후곡리 집하장	강원특별자치도 양구군 동면 후곡리 373-1
강원특별자치도	양구군	방산 현리 집하장	강원특별자치도 양구군 방산면 현리 28-10
강원특별자치도	양구군	석현리 집하장	강원특별자치도 양구군 양구읍 석현리 38-1
강원특별자치도	양구군	수인리 집하장	강원특별자치도 양구군 양구읍 수인리 산 72-7
강원특별자치도	양구군	이리 집하장	강원특별자치도 양구군 양구읍 이리 67-9
강원특별자치도	양구군	하3리 집하장	강원특별자치도 양구군 양구읍 파로호로 992-26(하리191-1)
강원특별자치도	양구군	학조리 집하장	강원특별자치도 양구군 양구읍 학조리 423-7
강원특별자치도	양구군	한전리 집하장	강원특별자치도 양구군 양구읍 한전리 81
강원특별자치도	양구군	만대리 집하장	강원특별자치도 양구군 해안면 만대리 1017
강원특별자치도	양구군	오유2리 집하장	강원특별자치도 양구군 해안면 오유리 304-1
강원특별자치도	양구군	오유1리 집하장	강원특별자치도 양구군 해안면 오유리 594-2
강원특별자치도	양구군	현3리 집하장	강원특별자치도 양구군 해안면 현리 845
강원특별자치도	양구군	현1리 집하장	강원특별자치도 양구군 해안면 후리 44-1, 45-4
강원특별자치도	양구군	현2리 집하장	강원특별자치도 양구군 해안면 후리 61
강원특별자치도	양양군	용호리 공동집하장	강원특별자치도 양양군 강현면 용호리 196-3
강원특별자치도	양양군	장산리 공동집하장	강원특별자치도 양양군 강현면 장산리 479
강원특별자치도	양양군	하복리 공동집하장	강원특별자치도 양양군 강현면 하복리 680-18
강원특별자치도	양양군	영덕리 공동집하장	강원특별자치도 양양군 서면 영덕리 333-10(영덕리 마을회관 건너편 쓰레기배출장소 뒤쪽)
강원특별자치도	양양군	오색리 공동집하장	강원특별자치도 양양군 서면 오색리 63-5(오색산악전문의용 소방대 옆)
강원특별자치도	양양군	가평리 공동집하장	강원특별자치도 양양군 손양면 가평리 107(가평리 복지회관 뒤쪽)
강원특별자치도	양양군	수여리 공동집하장	강원특별자치도 양양군 손양면 수여리 120-4(수여리 경로당 앞)
강원특별자치도	양양군	학포리 공동집하장	강원특별자치도 양양군 손양면 학포리 52-6(학포리복지회관 맞은편 창고 옆)
강원특별자치도	양양군	감곡리 공동집하장	강원특별자치도 양양군 양양읍 감곡리 353(감곡리 마을회관 옆)
강원특별자치도	양양군	송암리 공동집하장	강원특별자치도 양양군 양양읍 송암리 242-4(한양석재 뒤쪽 인근)
강원특별자치도	양양군	정손리 공동집하장	강원특별자치도 양양군 양양읍 정손리 94-1(기정리 복지회관 옆)
강원특별자치도	양양군	조산리 공동집하장	강원특별자치도 양양군 양양읍 조산리 503-1(조산리 마을회관 옆)
강원특별자치도	양양군	화일리 공동집하장	강원특별자치도 양양군 양양읍 화일리 151(화일리 복지회관 옆)
강원특별자치도	양양군	견불리 공동집하장	강원특별자치도 양양군 현남면 견불리 330-4(견불1교 인근 쓰레기배출장소 옆)
강원특별자치도	양양군	북분리 공동집하장	강원특별자치도 양양군 현남면 북분리 341 건너편( 북분리 재활용 동네마당 옆)
강원특별자치도	양양군	원포리 공동집하장	강원특별자치도 양양군 현남면 원포리 66-2(원포리 쓰레기배출장소 옆)
강원특별자치도	양양군	정자리 공동집하장	강원특별자치도 양양군 현남면 정자리 195-1(정자리 쓰레기배출장소 옆)
강원특별자치도	양양군	지경리 공동집하장	강원특별자치도 양양군 현남면 지리 117-5
강원특별자치도	양양군	상광정리 공동집하장	강원특별자치도 양양군 현북면 상광정리 890-5
강원특별자치도	양양군	어성전2리 공동집하장	강원특별자치도 양양군 현북면 어성전리 248-3(탁장사마을 초초펜션 인근)
강원특별자치도	양양군	원일전리 공동집하장	강원특별자치도 양양군 현북면 원일전리 471-5(원효메밀막국수 입구 오른쪽 편)
강원특별자치도	양양군	잔교리 공동집하장	강원특별자치도 양양군 현북면 잔교리 168(잔교리 168 인근 잔교4교 건너편)
강원특별자치도	영월군	각동리 집하장	강원특별자치도 영월군 김삿갓면 각동리 354-2번지
강원특별자치도	영월군	내리 집하장	강원특별자치도 영월군 김삿갓면 내리 전99, 산43, 43-3번지
강원특별자치도	영월군	대야리 집하장	강원특별자치도 영월군 김삿갓면 대야리 170번지
강원특별자치도	영월군	대야리 집하장	강원특별자치도 영월군 김삿갓면 대야리 785-5
강원특별자치도	영월군	옥동리 집하장	강원특별자치도 영월군 김삿갓면 옥동리 587-1번지 (옥동리 590번지 주변)
강원특별자치도	영월군	와석리 집하장	강원특별자치도 영월군 김삿갓면 와석리 산120-10번지
강원특별자치도	영월군	외룡1리 집하장	강원특별자치도 영월군 김삿갓면 외룡리 산139번지  (외룡리 464-2번지 주변)
강원특별자치도	영월군	주문1리 집하장	강원특별자치도 영월군 김삿갓면 주문리 247-5번지
강원특별자치도	영월군	광천리 집하장	강원특별자치도 영월군 남면 광천리 116-5
강원특별자치도	영월군	창원1리부녀회 집하장	강원특별자치도 영월군 남면 명전길 76-4
강원특별자치도	영월군	북쌍3리마을회 집하장	강원특별자치도 영월군 남면 북쌍리 176-1
강원특별자치도	영월군	북쌍1리 집하장	강원특별자치도 영월군 남면 북쌍리813-3, 813-7
강원특별자치도	영월군	연당3리 집하장	강원특별자치도 영월군 남면 연당리 1374번지 외 3필지
강원특별자치도	영월군	연당4리 집하장	강원특별자치도 영월군 남면 연당리 503-1
강원특별자치도	영월군	연당4리 집하장	강원특별자치도 영월군 남면 연당리 503-1번지
강원특별자치도	영월군	연당4리 집하장	강원특별자치도 영월군 남면 연당리 621-1, 621-2
강원특별자치도	영월군	연당5리 집하장	강원특별자치도 영월군 남면 연당리 산146, 147-5번지
강원특별자치도	영월군	창원3리 집하장	강원특별자치도 영월군 남면 영월로 289-37
강원특별자치도	영월군	조전2리 집하장	강원특별자치도 영월군 남면 조전리 105번지
강원특별자치도	영월군	조전1리 집하장	강원특별자치도 영월군 남면 조전리 787번지
강원특별자치도	영월군	창원리 집하장	강원특별자치도 영월군 남면 창원리 산 187-5 (주소정정)
강원특별자치도	영월군	창원리 집하장	강원특별자치도 영월군 남면 창원리 산 78
강원특별자치도	영월군	토교4리 집하장	강원특별자치도 영월군 남면 토교리 1179번지
강원특별자치도	영월군	토쿄3리 집하장	강원특별자치도 영월군 남면 토교리 505,506,507번지
강원특별자치도	영월군	덕포1리 집하장	강원특별자치도 영월군 덕포리 155
강원특별자치도	영월군	도원1리 집하장	강원특별자치도 영월군 무릉도원면 도원리 885번지
강원특별자치도	영월군	도원1리 집하장	강원특별자치도 영월군 무릉도원면 도원리 885번지
강원특별자치도	영월군	도원1리 집하장	강원특별자치도 영월군 무릉도원면 도원운학로 228
강원특별자치도	영월군	두산1리 집하장	강원특별자치도 영월군 무릉도원면 두산리 416-2번지
강원특별자치도	영월군	무릉2리 집하장	강원특별자치도 영월군 무릉도원면 무릉리 산151
강원특별자치도	영월군	법흥2리 집하장	강원특별자치도 영월군 무릉도원면 법흥리 551-1번지
강원특별자치도	영월군	법흥1리마을회 집하장	강원특별자치도 영월군 무릉도원면 법흥리 595
강원특별자치도	영월군	운학1리 집하장	강원특별자치도 영월군 무릉도원면 운학리 산 1-1번지
강원특별자치도	영월군	두산2리 집하장	강원특별자치도 영월군 무릉도원면 황정길 23-1
강원특별자치도	영월군	무릉1리 집하장	강원특별자치도 영월군 무릉리 1423
강원특별자치도	영월군	공기리 집하장	강원특별자치도 영월군 북면 공기리 5-1
강원특별자치도	영월군	덕상1리 집하장	강원특별자치도 영월군 북면 덕상리 100-2번지
강원특별자치도	영월군	덕상리 집하장	강원특별자치도 영월군 북면 덕상리 484
강원특별자치도	영월군	문곡리 집하장	강원특별자치도 영월군 북면 문곡리 212, 문곡리 산 98
강원특별자치도	영월군	문곡2리 집하장	강원특별자치도 영월군 북면 하늘샘길 62
강원특별자치도	영월군	이목리 집하장	강원특별자치도 영월군 산솔면 이목리 266-3 도로부지
강원특별자치도	영월군	화원1리마을회 집하장	강원특별자치도 영월군 산솔면 화원리 511-2
강원특별자치도	영월군	삼옥2리 집하장	강원특별자치도 영월군 삼옥리 877번지
강원특별자치도	영월군	내덕2리마을회 집하장	강원특별자치도 영월군 상동읍 내덕리 235
강원특별자치도	영월군	내덕2리 집하장	강원특별자치도 영월군 상동읍 내덕리 263-2
강원특별자치도	영월군	내덕2리 집하장	강원특별자치도 영월군 상동읍 내덕리 선바위길 18-6
강원특별자치도	영월군	덕구리마을회 집하장	강원특별자치도 영월군 상동읍 덕구리 173-6
강원특별자치도	영월군	문산1리 집하장	강원특별자치도 영월군 영월읍 문산리 476번지
강원특별자치도	영월군	문산2리 집하장	강원특별자치도 영월군 영월읍 문산리 779번지
강원특별자치도	영월군	삼옥2리 집하장	강원특별자치도 영월군 영월읍 삼옥리 801번지
강원특별자치도	영월군	연하1리 집하장	강원특별자치도 영월군 영월읍 연하리 475-2번지
강원특별자치도	영월군	연하1리 집하장	강원특별자치도 영월군 영월읍 연하리 792
강원특별자치도	영월군	연하2리 집하장	강원특별자치도 영월군 영월읍 연하리 산 9-6번지
